example_id,split,source,target,serialization,group_id,augmentation_index
train-000572225,train,CO.COC(=O)c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1.[OH-].[Li+].O,OC(=O)c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1,r_smiles,train-group-000114445,0
train-000572226,train,O.[Li+].CO.[OH-].c1cc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)ccc1C(=O)OC,c1cc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)ccc1C(=O)O,r_smiles,train-group-000114445,1
train-000572227,train,[Li+].O.OC.[OH-].O(C)C(=O)c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1,OC(=O)c1ccc(C(=O)N2Cc3ccc(C(=O)NCc4cccnc4)n3Cc3ccccc32)cc1,r_smiles,train-group-000114445,2
train-000572228,train,O.C(=O)(c1ccc(C(=O)OC)cc1)N1Cc2ccc(C(=O)NCc3cccnc3)n2Cc2ccccc21.[OH-].OC.[Li+],C(=O)(c1ccc(C(=O)O)cc1)N1Cc2ccc(C(=O)NCc3cccnc3)n2Cc2ccccc21,r_smiles,train-group-000114445,3
train-000572229,train,OC.[OH-].c1(CNC(=O)c2ccc3n2Cc2ccccc2N(C(=O)c2ccc(C(=O)OC)cc2)C3)cccnc1.O.[Li+],c1(CNC(=O)c2ccc3n2Cc2ccccc2N(C(=O)c2ccc(C(=O)O)cc2)C3)cccnc1,r_smiles,train-group-000114445,4
train-000444800,train,[K+].[K].[C-]#N.O.OCCO.[OH-].Brc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1.CN(C)C=O,c1(C(=O)O)ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1,r_smiles,train-group-000088960,0
train-000444801,train,N#[C-].c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(Br)nc1.CN(C)C=O.[K].[K+].O.[OH-].C(O)CO,c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)O)nc1,r_smiles,train-group-000088960,1
train-000444802,train,c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(Br)nc1.O.[OH-].[K].[C-]#N.[K+].N(C)(C)C=O.OCCO,c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)O)nc1,r_smiles,train-group-000088960,2
train-000444803,train,[OH-].O.c1(C(c2ccccc2)(c2ccccc2)c2ccc(Br)nc2)ccccc1.OCCO.[K+].[K].CN(C)C=O.[C-]#N,c1(C(c2ccccc2)(c2ccccc2)c2ccc(C(=O)O)nc2)ccccc1,r_smiles,train-group-000088960,3
train-000444804,train,[K].[K+].[OH-].c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(Br)nc1.O.OCCO.[C-]#N.CN(C)C=O,c1ccccc1C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)O)nc1,r_smiles,train-group-000088960,4
train-002135890,train,[K+].O=Cc1cccc(-c2ccsc2)c1.CC(C)=O.[K+].O=C([O-])[O-],OC(CC(C)=O)c1cccc(-c2ccsc2)c1,r_smiles,train-group-000427178,0
train-002135891,train,O=C(C)C.[K+].[K+].c1cscc1-c1cccc(C=O)c1.[O-]C(=O)[O-],c1cscc1-c1cccc(C(O)CC(C)=O)c1,r_smiles,train-group-000427178,1
train-002135892,train,c1ccc(-c2ccsc2)cc1C=O.O=C([O-])[O-].[K+].C(C)(C)=O.[K+],c1ccc(-c2ccsc2)cc1C(O)CC(C)=O,r_smiles,train-group-000427178,2
train-002135893,train,[K+].[K+].c1(C=O)cccc(-c2ccsc2)c1.O=C([O-])[O-].CC(C)=O,c1(C(O)CC(C)=O)cccc(-c2ccsc2)c1,r_smiles,train-group-000427178,3
train-002135894,train,c1cc(C=O)cc(-c2ccsc2)c1.CC(C)=O.O=C([O-])[O-].[K+].[K+],c1cc(-c2ccsc2)cc(C(O)CC(C)=O)c1,r_smiles,train-group-000427178,4
train-000158010,train,O.Cl.COc1nnccc1-c1c(-c2ccccc2)nn2ccccc12,O=c1[nH]nccc1-c1c(-c2ccccc2)nn2ccccc12,r_smiles,train-group-000031602,0
train-000158011,train,Cl.c1cccc(-c2nn3ccccc3c2-c2ccnnc2OC)c1.O,c1cccc(-c2nn3ccccc3c2-c2ccn[nH]c2=O)c1,r_smiles,train-group-000031602,1
train-000158012,train,O.Cl.c1(-c2nn3ccccc3c2-c2ccnnc2OC)ccccc1,c1(-c2nn3ccccc3c2-c2ccn[nH]c2=O)ccccc1,r_smiles,train-group-000031602,2
train-000158013,train,O(C)c1nnccc1-c1c(-c2ccccc2)nn2ccccc12.O.Cl,O=c1[nH]nccc1-c1c(-c2ccccc2)nn2ccccc12,r_smiles,train-group-000031602,3
train-000158014,train,c1ccccc1-c1nn2ccccc2c1-c1ccnnc1OC.Cl.O,c1ccccc1-c1nn2ccccc2c1-c1ccn[nH]c1=O,r_smiles,train-group-000031602,4
train-000358710,train,O.O=C(O)CCC1CCN(C(=O)OCc2ccccc2)CC1.CC(C)COC(=O)Cl.CN(C)C=O.CCOC(=O)CCNC(=O)C1CNc2ccccc2C1.CN1CCOCC1.C1CCOC1,C(=O)(CCC1CCN(C(=O)OCc2ccccc2)CC1)N1CC(C(=O)NCCC(=O)OCC)Cc2ccccc21,r_smiles,train-group-000071742,0
train-000358711,train,O.O1CCN(C)CC1.C(=O)N(C)C.C(C)OC(=O)CCNC(=O)C1CNc2ccccc2C1.c1cccc(COC(=O)N2CCC(CCC(=O)O)CC2)c1.C1CCOC1.ClC(=O)OCC(C)C,c1cccc(COC(=O)N2CCC(CCC(=O)N3CC(C(=O)NCCC(=O)OCC)Cc4ccccc43)CC2)c1,r_smiles,train-group-000071742,1
train-000358712,train,O.c1cccc2c1CC(C(=O)NCCC(=O)OCC)CN2.C1CCCO1.CC(C)COC(=O)Cl.C1COCCN1C.CN(C)C=O.C(=O)(O)CCC1CCN(C(=O)OCc2ccccc2)CC1,C(=O)(CCC1CCN(C(=O)OCc2ccccc2)CC1)N1CC(C(=O)NCCC(=O)OCC)Cc2ccccc21,r_smiles,train-group-000071742,2
train-000358713,train,C1COCCN1C.C(=O)(Cl)OCC(C)C.C(C)OC(=O)CCNC(=O)C1CNc2ccccc2C1.O=CN(C)C.C(CC1CCN(C(=O)OCc2ccccc2)CC1)C(=O)O.C1CCOC1.O,C(CC1CCN(C(=O)OCc2ccccc2)CC1)C(=O)N1CC(C(=O)NCCC(=O)OCC)Cc2ccccc21,r_smiles,train-group-000071742,3
train-000358714,train,C1COCCN1C.C1CCCO1.O=C(Cl)OCC(C)C.CN(C)C=O.C1Nc2ccccc2CC1C(=O)NCCC(=O)OCC.c1ccccc1COC(=O)N1CCC(CCC(=O)O)CC1.O,c1ccccc1COC(=O)N1CCC(CCC(=O)N2CC(C(=O)NCCC(=O)OCC)Cc3ccccc32)CC1,r_smiles,train-group-000071742,4
train-000746910,train,O=C(O)CC(O)(CC(=O)O)C(=O)O.FC(F)(F)c1ccccc1-n1ncc2c(Cl)ncnc21.[H-].CCOCC(O)C(=O)Nc1cnc(C)cn1.[Na+].C1CCOC1,FC(F)(F)c1ccccc1-n1ncc2c(OC(COCC)C(=O)Nc3cnc(C)cn3)ncnc21,r_smiles,train-group-000149382,0
train-000746911,train,FC(F)(F)c1ccccc1-n1ncc2c(Cl)ncnc21.C1CCOC1.C(O)(CC(=O)O)(CC(=O)O)C(=O)O.O(CC)CC(O)C(=O)Nc1cnc(C)cn1.[H-].[Na+],FC(F)(F)c1ccccc1-n1ncc2c(OC(COCC)C(=O)Nc3cnc(C)cn3)ncnc21,r_smiles,train-group-000149382,1
train-000746912,train,C(O)(COCC)C(=O)Nc1cnc(C)cn1.[Na+].c1nn(-c2ccccc2C(F)(F)F)c2ncnc(Cl)c12.[H-].OC(=O)CC(O)(CC(=O)O)C(=O)O.C1CCOC1,c1nn(-c2ccccc2C(F)(F)F)c2ncnc(OC(COCC)C(=O)Nc3cnc(C)cn3)c12,r_smiles,train-group-000149382,2
train-000746913,train,[H-].[Na+].n1(-c2ccccc2C(F)(F)F)ncc2c(Cl)ncnc21.c1nc(NC(=O)C(O)COCC)cnc1C.OC(=O)CC(O)(CC(=O)O)C(=O)O.C1CCOC1,n1(-c2ccccc2C(F)(F)F)ncc2c(OC(COCC)C(=O)Nc3cnc(C)cn3)ncnc21,r_smiles,train-group-000149382,3
train-000746914,train,[H-].C1CCOC1.c1(NC(=O)C(O)COCC)cnc(C)cn1.[Na+].C(C(=O)O)C(O)(CC(=O)O)C(=O)O.c1ccc(-n2ncc3c(Cl)ncnc32)c(C(F)(F)F)c1,c1ccc(-n2ncc3c(OC(COCC)C(=O)Nc4cnc(C)cn4)ncnc32)c(C(F)(F)F)c1,r_smiles,train-group-000149382,4
train-001971330,train,O=C([O-])[O-].O=C1OCCC1Br.[Na+].Cl.[Na+].O.Nc1ccccc1C(=O)O,N(c1ccccc1C(=O)O)C1CCOC1=O,r_smiles,train-group-000394266,0
train-001971331,train,[Na+].C1(Br)CCOC1=O.[Na+].c1cccc(C(=O)O)c1N.O=C([O-])[O-].O.Cl,c1cccc(C(=O)O)c1NC1CCOC1=O,r_smiles,train-group-000394266,1
train-001971332,train,O=C([O-])[O-].[Na+].O.c1cccc(N)c1C(=O)O.Cl.[Na+].O=C1OCCC1Br,c1cccc(NC2CCOC2=O)c1C(=O)O,r_smiles,train-group-000394266,2
train-001971333,train,Cl.C1(Br)CCOC1=O.[Na+].O=C([O-])[O-].c1(N)ccccc1C(=O)O.O.[Na+],c1(NC2CCOC2=O)ccccc1C(=O)O,r_smiles,train-group-000394266,3
train-001971334,train,C1(Br)CCOC1=O.[Na+].c1(N)ccccc1C(=O)O.O.[O-]C(=O)[O-].Cl.[Na+],c1(NC2CCOC2=O)ccccc1C(=O)O,r_smiles,train-group-000394266,4
train-001961070,train,O=C(O)C1CCCN1.O=Cc1cccc(Br)n1,C(c1cccc(Br)n1)N1CCCC1C(=O)O,r_smiles,train-group-000392214,0
train-001961071,train,c1(C=O)cccc(Br)n1.N1CCCC1C(=O)O,c1(CN2CCCC2C(=O)O)cccc(Br)n1,r_smiles,train-group-000392214,1
train-001961072,train,Brc1cccc(C=O)n1.O=C(O)C1CCCN1,Brc1cccc(CN2CCCC2C(=O)O)n1,r_smiles,train-group-000392214,2
train-001961073,train,c1(Br)cccc(C=O)n1.N1CCCC1C(=O)O,c1(Br)cccc(CN2CCCC2C(=O)O)n1,r_smiles,train-group-000392214,3
train-001961074,train,C1CCNC1C(=O)O.c1(Br)cccc(C=O)n1,c1(Br)cccc(CN2CCCC2C(=O)O)n1,r_smiles,train-group-000392214,4
train-001873185,train,CO.Cl.CNCC(=O)c1ccc(O)c2[nH]c(C(=O)OC)cc12,Cl.CNCC(O)c1ccc(O)c2[nH]c(C(=O)OC)cc12,r_smiles,train-group-000374637,0
train-001873186,train,Cl.C(=O)(OC)c1cc2c(C(=O)CNC)ccc(O)c2[nH]1.OC,Cl.C(=O)(OC)c1cc2c(C(O)CNC)ccc(O)c2[nH]1,r_smiles,train-group-000374637,1
train-001873187,train,Cl.c12cc(C(=O)OC)[nH]c1c(O)ccc2C(=O)CNC.OC,Cl.c12cc(C(=O)OC)[nH]c1c(O)ccc2C(O)CNC,r_smiles,train-group-000374637,2
train-001873188,train,Cl.CO.C(NC)C(=O)c1ccc(O)c2[nH]c(C(=O)OC)cc12,Cl.C(NC)C(O)c1ccc(O)c2[nH]c(C(=O)OC)cc12,r_smiles,train-group-000374637,3
train-001873189,train,c1(O)ccc(C(=O)CNC)c2cc(C(=O)OC)[nH]c12.CO.Cl,c1(O)ccc(C(O)CNC)c2cc(C(=O)OC)[nH]c12.Cl,r_smiles,train-group-000374637,4
train-000346840,train,NCC(O)COc1ccc(O)cc1.CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(=O)CC3)cc2)S1,CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)cc2)S1,r_smiles,train-group-000069368,0
train-000346841,train,N(C(=N)N(C)C)C1=NC(=O)C(=Cc2ccc(N3CCC(=O)CC3)cc2)S1.C(Oc1ccc(O)cc1)C(O)CN,N(C(=N)N(C)C)C1=NC(=O)C(=Cc2ccc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)cc2)S1,r_smiles,train-group-000069368,1
train-000346842,train,c1(O)ccc(OCC(O)CN)cc1.CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(=O)CC3)cc2)S1,CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)cc2)S1,r_smiles,train-group-000069368,2
train-000346843,train,c1cc(N2CCC(=O)CC2)ccc1C=C1SC(NC(=N)N(C)C)=NC1=O.C(O)(CN)COc1ccc(O)cc1,c1cc(N2CCC(NCC(O)COc3ccc(O)cc3)CC2)ccc1C=C1SC(NC(=N)N(C)C)=NC1=O,r_smiles,train-group-000069368,3
train-000346844,train,NCC(O)COc1ccc(O)cc1.CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(=O)CC3)cc2)S1,CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)cc2)S1,r_smiles,train-group-000069368,4
train-000763695,train,O=C(O)C=CC(=O)c1ccccc1.O=S(Cl)Cl.ClCCl,C(=O)(Cl)C=CC(=O)c1ccccc1,r_smiles,train-group-000152739,0
train-000763696,train,ClCCl.c1ccc(C(=O)C=CC(=O)O)cc1.O=S(Cl)Cl,c1ccc(C(=O)C=CC(=O)Cl)cc1,r_smiles,train-group-000152739,1
train-000763697,train,C(=O)(C=CC(=O)O)c1ccccc1.ClCCl.S(=O)(Cl)Cl,C(=O)(C=CC(=O)Cl)c1ccccc1,r_smiles,train-group-000152739,2
train-000763698,train,ClCCl.C(=O)(O)C=CC(=O)c1ccccc1.S(=O)(Cl)Cl,C(=O)(Cl)C=CC(=O)c1ccccc1,r_smiles,train-group-000152739,3
train-000763699,train,ClS(=O)Cl.C(Cl)Cl.O=C(O)C=CC(=O)c1ccccc1,C(=O)(Cl)C=CC(=O)c1ccccc1,r_smiles,train-group-000152739,4
train-001642825,train,O=S([O-])([O-])=S.[Na+].O=Cc1cc(Br)cc(F)c1O.[OH-].OO.[Na+].[Na+],c1(O)cc(Br)cc(F)c1O,r_smiles,train-group-000328565,0
train-001642826,train,[Na+].[Na+].OO.S=S(=O)([O-])[O-].[OH-].c1c(Br)cc(C=O)c(O)c1F.[Na+],c1c(Br)cc(O)c(O)c1F,r_smiles,train-group-000328565,1
train-001642827,train,[Na+].[OH-].OO.[Na+].[Na+].c1(Br)cc(F)c(O)c(C=O)c1.[O-]S(=O)([O-])=S,c1(Br)cc(O)c(O)c(F)c1,r_smiles,train-group-000328565,2
train-001642828,train,[OH-].[Na+].OO.Brc1cc(F)c(O)c(C=O)c1.[Na+].[O-]S(=O)([O-])=S.[Na+],Brc1cc(O)c(O)c(F)c1,r_smiles,train-group-000328565,3
train-001642829,train,[Na+].S(=O)([O-])([O-])=S.OO.[OH-].[Na+].Fc1cc(Br)cc(C=O)c1O.[Na+],Fc1cc(Br)cc(O)c1O,r_smiles,train-group-000328565,4
train-001179165,train,[OH-].[Na+].CCOC(=O)Cc1ccc(N2CCOCC2=O)cc1.CCO,OC(=O)Cc1ccc(N2CCOCC2=O)cc1,r_smiles,train-group-000235833,0
train-001179166,train,[Na+].O1CCN(c2ccc(CC(=O)OCC)cc2)C(=O)C1.[OH-].CCO,O1CCN(c2ccc(CC(=O)O)cc2)C(=O)C1,r_smiles,train-group-000235833,1
train-001179167,train,[Na+].CCOC(=O)Cc1ccc(N2CCOCC2=O)cc1.OCC.[OH-],OC(=O)Cc1ccc(N2CCOCC2=O)cc1,r_smiles,train-group-000235833,2
train-001179168,train,[OH-].OCC.[Na+].C(=O)(Cc1ccc(N2CCOCC2=O)cc1)OCC,C(=O)(O)Cc1ccc(N2CCOCC2=O)cc1,r_smiles,train-group-000235833,3
train-001179169,train,CCO.CCOC(=O)Cc1ccc(N2CCOCC2=O)cc1.[OH-].[Na+],OC(=O)Cc1ccc(N2CCOCC2=O)cc1,r_smiles,train-group-000235833,4
train-002108230,train,Cl.O.CCCCc1c2c(nn1C(C)(C)C)c(N)nc1ccccc12,Cl.CCCCc1[nH]nc2c(N)nc3ccccc3c12,r_smiles,train-group-000421646,0
train-002108231,train,O.Cl.C(CC)Cc1c2c(nn1C(C)(C)C)c(N)nc1ccccc12,Cl.C(CC)Cc1[nH]nc2c(N)nc3ccccc3c12,r_smiles,train-group-000421646,1
train-002108232,train,Cl.c12ccccc1nc(N)c1nn(C(C)(C)C)c(CCCC)c12.O,Cl.c12ccccc1nc(N)c1n[nH]c(CCCC)c12,r_smiles,train-group-000421646,2
train-002108233,train,c1ccc2c(c1)nc(N)c1nn(C(C)(C)C)c(CCCC)c12.O.Cl,c1ccc2c(c1)nc(N)c1n[nH]c(CCCC)c12.Cl,r_smiles,train-group-000421646,3
train-002108234,train,Cl.O.Nc1nc2ccccc2c2c(CCCC)n(C(C)(C)C)nc12,Cl.Nc1nc2ccccc2c2c(CCCC)[nH]nc12,r_smiles,train-group-000421646,4
train-000680635,train,CCOC(=O)C(C)(C)Br.[K+].CN(C)C=O.Oc1ccnn1-c1cccc2ccccc12.[K+].O=C([O-])[O-].O,O(c1ccnn1-c1cccc2ccccc12)C(C)(C)C(=O)OCC,r_smiles,train-group-000136127,0
train-000680636,train,[K+].CC(C)(Br)C(=O)OCC.CN(C)C=O.[K+].[O-]C(=O)[O-].c12ccccc1cccc2-n1nccc1O.O,c12ccccc1cccc2-n1nccc1OC(C)(C)C(=O)OCC,r_smiles,train-group-000136127,1
train-000680637,train,[K+].[K+].O=C([O-])[O-].O(CC)C(=O)C(C)(C)Br.O.CN(C)C=O.c1ccc2c(-n3nccc3O)cccc2c1,c1ccc2c(-n3nccc3OC(C)(C)C(=O)OCC)cccc2c1,r_smiles,train-group-000136127,2
train-000680638,train,O=C(OCC)C(C)(C)Br.O.[O-]C(=O)[O-].[K+].[K+].c1cccc2cccc(-n3nccc3O)c12.C(=O)N(C)C,c1cccc2cccc(-n3nccc3OC(C)(C)C(=O)OCC)c12,r_smiles,train-group-000136127,3
train-000680639,train,BrC(C)(C)C(=O)OCC.n1(-c2cccc3ccccc23)nccc1O.O=C([O-])[O-].[K+].O.CN(C)C=O.[K+],n1(-c2cccc3ccccc23)nccc1OC(C)(C)C(=O)OCC,r_smiles,train-group-000136127,4
train-000346085,train,[Cu]I.Cc1ccccc1.CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)OC(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(Br)cccc4c3=O)cc2)CCC1.C#C[Si](C)(C)C.CC(C)NC(C)C,CC(C)(C)OC(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(C#C[Si](C)(C)C)cccc4c3=O)cc2)CCC1,r_smiles,train-group-000069217,0
train-000346086,train,C#C[Si](C)(C)C.c1(-c2oc3c(Br)cccc3c(=O)c2-c2ccc(C3(NC(=O)OC(C)(C)C)CCC3)cc2)ccccc1.[Cu]I.CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)NC(C)C.c1ccccc1C,c1(-c2oc3c(C#C[Si](C)(C)C)cccc3c(=O)c2-c2ccc(C3(NC(=O)OC(C)(C)C)CCC3)cc2)ccccc1,r_smiles,train-group-000069217,1
train-000346087,train,C(C)(C)NC(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.C[Si](C)(C)C#C.c1(C)ccccc1.[Cu]I.c1ccccc1-c1oc2c(Br)cccc2c(=O)c1-c1ccc(C2(NC(=O)OC(C)(C)C)CCC2)cc1,c1ccccc1-c1oc2c(C#C[Si](C)(C)C)cccc2c(=O)c1-c1ccc(C2(NC(=O)OC(C)(C)C)CCC2)cc1,r_smiles,train-group-000069217,2
train-000346088,train,I[Cu].C[Si](C)(C)C#C.Cc1ccccc1.c1cccc(-c2oc3c(Br)cccc3c(=O)c2-c2ccc(C3(NC(=O)OC(C)(C)C)CCC3)cc2)c1.C(C)(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)NC(C)C,c1cccc(-c2oc3c(C#C[Si](C)(C)C)cccc3c(=O)c2-c2ccc(C3(NC(=O)OC(C)(C)C)CCC3)cc2)c1,r_smiles,train-group-000069217,3
train-000346089,train,c1ccc(C)cc1.[Cu]I.CC(C)NC(C)C.C(C)(C)(C)OC(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(Br)cccc4c3=O)cc2)CCC1.C[Si](C)(C)C#C.P(C(C)(C)C)(C(C)(C)C)C(C)(C)C,C(C)(C)(C)OC(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(C#C[Si](C)(C)C)cccc4c3=O)cc2)CCC1,r_smiles,train-group-000069217,4
train-000663455,train,Cc1ccccc1.[OH-].O.O=S(=O)([O-])O.CCCC[N+](CCCC)(CCCC)CCCC.O=C(CCl)N1CCCC1.CC(C)(C)OC(=O)N1CCC(O)CC1.[Na+],CC(C)(C)OC(=O)N1CCC(OCC(=O)N2CCCC2)CC1,r_smiles,train-group-000132691,0
train-000663456,train,Cc1ccccc1.C(CCC)[N+](CCCC)(CCCC)CCCC.O.C(Cl)C(=O)N1CCCC1.[Na+].C(C)(C)(C)OC(=O)N1CCC(O)CC1.[OH-].O=S(=O)([O-])O,C(C)(C)(C)OC(=O)N1CCC(OCC(=O)N2CCCC2)CC1,r_smiles,train-group-000132691,1
train-000663457,train,OS(=O)(=O)[O-].[Na+].OC1CCN(C(=O)OC(C)(C)C)CC1.O.[OH-].C(C)CC[N+](CCCC)(CCCC)CCCC.O=C(CCl)N1CCCC1.c1(C)ccccc1,O(CC(=O)N1CCCC1)C1CCN(C(=O)OC(C)(C)C)CC1,r_smiles,train-group-000132691,2
train-000663458,train,C1(O)CCN(C(=O)OC(C)(C)C)CC1.[N+](CCCC)(CCCC)(CCCC)CCCC.O.[Na+].c1ccccc1C.C1CCCN1C(=O)CCl.[OH-].O=S(=O)([O-])O,C1(OCC(=O)N2CCCC2)CCN(C(=O)OC(C)(C)C)CC1,r_smiles,train-group-000132691,3
train-000663459,train,O.[OH-].N1(C(=O)CCl)CCCC1.C1CN(C(=O)OC(C)(C)C)CCC1O.C(CCC)[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O.[Na+].c1cccc(C)c1,C1CN(C(=O)OC(C)(C)C)CCC1OCC(=O)N1CCCC1,r_smiles,train-group-000132691,4
train-000447590,train,N#Cc1ccc(C=C2CCN(Cc3ccccc3)CC2)cc1.CCO.Cl.ClC(Cl)Cl,N=C(OCC)c1ccc(C=C2CCN(Cc3ccccc3)CC2)cc1,r_smiles,train-group-000089518,0
train-000447591,train,Cl.c1cccc(CN2CCC(=Cc3ccc(C#N)cc3)CC2)c1.OCC.ClC(Cl)Cl,c1cccc(CN2CCC(=Cc3ccc(C(=N)OCC)cc3)CC2)c1,r_smiles,train-group-000089518,1
train-000447592,train,ClC(Cl)Cl.OCC.c1(CN2CCC(=Cc3ccc(C#N)cc3)CC2)ccccc1.Cl,c1(CN2CCC(=Cc3ccc(C(=N)OCC)cc3)CC2)ccccc1,r_smiles,train-group-000089518,2
train-000447593,train,ClC(Cl)Cl.C(C)O.Cl.c1ccc(CN2CCC(=Cc3ccc(C#N)cc3)CC2)cc1,c1ccc(CN2CCC(=Cc3ccc(C(=N)OCC)cc3)CC2)cc1,r_smiles,train-group-000089518,3
train-000447594,train,c1(C#N)ccc(C=C2CCN(Cc3ccccc3)CC2)cc1.C(C)O.Cl.ClC(Cl)Cl,c1(C(=N)OCC)ccc(C=C2CCN(Cc3ccccc3)CC2)cc1,r_smiles,train-group-000089518,4
train-000728995,train,O=CN1CCNCC1.O=C(O)C=C(c1cccc(Cl)c1)c1cccc(Cl)c1.ClCCl.[N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1.CCN(CC)CC,C(C(=O)N1CCNCC1)=C(c1cccc(Cl)c1)c1cccc(Cl)c1,r_smiles,train-group-000145799,0
train-000728996,train,C1CN(C=O)CCN1.c1ccccc1P(=O)(N=[N+]=[N-])c1ccccc1.C(=O)(O)C=C(c1cccc(Cl)c1)c1cccc(Cl)c1.C(Cl)Cl.CCN(CC)CC,C(C(=O)N1CCNCC1)=C(c1cccc(Cl)c1)c1cccc(Cl)c1,r_smiles,train-group-000145799,1
train-000728997,train,c1cc(Cl)cc(C(=CC(=O)O)c2cccc(Cl)c2)c1.ClCCl.[N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1.N1CCN(C=O)CC1.C(C)N(CC)CC,c1cc(Cl)cc(C(=CC(=O)N2CCNCC2)c2cccc(Cl)c2)c1,r_smiles,train-group-000145799,2
train-000728998,train,C1CNCCN1C=O.ClCCl.C(C)N(CC)CC.c1c(Cl)cccc1C(=CC(=O)O)c1cccc(Cl)c1.[N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1,c1c(Cl)cccc1C(=CC(=O)N1CCNCC1)c1cccc(Cl)c1,r_smiles,train-group-000145799,3
train-000728999,train,C(C)N(CC)CC.c1c(Cl)cccc1C(=CC(=O)O)c1cccc(Cl)c1.C1CNCCN1C=O.ClCCl.O=P(N=[N+]=[N-])(c1ccccc1)c1ccccc1,c1c(Cl)cccc1C(=CC(=O)N1CCNCC1)c1cccc(Cl)c1,r_smiles,train-group-000145799,4
train-001950360,train,CC(C)(C)OC(=O)N1CCCC1=O.Br[Mg]c1ccccc1.C1CCOC1.Cl,CC(C)(C)OC(=O)NCCCC(=O)c1ccccc1,r_smiles,train-group-000390072,0
train-001950361,train,Cl.CC(C)(C)OC(=O)N1CCCC1=O.c1cccc([Mg]Br)c1.O1CCCC1,CC(C)(C)OC(=O)NCCCC(=O)c1ccccc1,r_smiles,train-group-000390072,1
train-001950362,train,Cl.CC(C)(C)OC(=O)N1CCCC1=O.O1CCCC1.c1([Mg]Br)ccccc1,CC(C)(C)OC(=O)NCCCC(=O)c1ccccc1,r_smiles,train-group-000390072,2
train-001950363,train,Cl.C1CCN(C(=O)OC(C)(C)C)C1=O.C1CCCO1.c1ccccc1[Mg]Br,C(CCNC(=O)OC(C)(C)C)C(=O)c1ccccc1,r_smiles,train-group-000390072,3
train-001950364,train,c1cccc([Mg]Br)c1.Cl.C1CCCO1.CC(C)(C)OC(=O)N1CCCC1=O,CC(C)(C)OC(=O)NCCCC(=O)c1ccccc1,r_smiles,train-group-000390072,4
train-000466110,train,CCCC(=O)OCCC(C)c1ccc(OCc2ccccc2)cc1.CO.[H][H],CCCC(=O)OCCC(C)c1ccc(O)cc1,r_smiles,train-group-000093222,0
train-000466111,train,[H][H].C(Oc1ccc(C(C)CCOC(=O)CCC)cc1)c1ccccc1.OC,Oc1ccc(C(C)CCOC(=O)CCC)cc1,r_smiles,train-group-000093222,1
train-000466112,train,OC.[H][H].C(Oc1ccc(C(C)CCOC(=O)CCC)cc1)c1ccccc1,Oc1ccc(C(C)CCOC(=O)CCC)cc1,r_smiles,train-group-000093222,2
train-000466113,train,CO.[H][H].c1(OCc2ccccc2)ccc(C(C)CCOC(=O)CCC)cc1,c1(O)ccc(C(C)CCOC(=O)CCC)cc1,r_smiles,train-group-000093222,3
train-000466114,train,c1cc(C(C)CCOC(=O)CCC)ccc1OCc1ccccc1.OC.[H][H],c1cc(C(C)CCOC(=O)CCC)ccc1O,r_smiles,train-group-000093222,4
